feature_1,feature_2,feature_3,feature_4,feature_5,label
-0.8344051048558718,1.9411671458684778,-2.2209317249396126,2.1911242338363923,-3.149707472897406,3
-1.3581058771413619,0.9703037603669395,-2.4840171236220847,1.9959271628785649,-2.0412596526500604,3
3.0971527117536954,1.521162543991596,1.1372242359568794,2.693478911913994,1.6079873600808705,0
2.271495310825648,2.5514762752395233,2.3405892164004967,2.390695920928144,0.673527871688917,0
0.9957094365057468,-3.181981996068219,2.995973678846446,-2.6982618487513923,2.1241756847446136,2
-0.7205350683422489,-0.9582753359411487,-1.4164556969881124,-2.1295172468634407,-1.420142714704868,1
-2.7066691040731405,2.7195994976248916,-2.070223620574626,1.7128904951376571,-1.5647884717103977,3
1.7781117287077313,-3.3497730693812313,3.7681692930597834,-1.680034808854837,0.5930565994868306,2
-2.3975577654917215,-0.7623462424880019,-1.6202323639591039,-2.9680457585102453,-2.3103077053849037,1
1.87346742025294,-2.910324341928284,2.6951652483301407,-2.37563366071734,0.6951831095670506,2
-1.5335554031597387,2.079047802150279,-2.2881560305111175,2.183012928311482,-2.991527041104632,3
-1.9683780260897523,2.2716835845000305,-0.40920425782874736,2.120634760893454,-0.9559748705576203,3
3.732514999485092,4.231300146192632,2.638051101440757,2.500844474944457,0.19894226584726105,0
1.702436496640008,3.3757068133116195,1.8499444129674734,2.1255764534715422,1.8269281757161304,0
2.586693801475275,1.5250963433774756,2.871297297457244,0.6540203197532515,2.1263795795464118,0
2.0339027236823375,-3.19040773567449,2.925975100714617,-2.091075860353027,1.8224040052412611,2
3.4412732890661157,0.5641378488205606,3.1631637521549596,2.010233061019587,1.018491348952049,0
2.9641558841719786,-2.305444702441682,0.27081711049657975,-0.047082617510489255,1.9389024919941318,2
-1.2939210861848685,-2.2426812768120334,-3.0263692076658923,-0.7699994272808499,-2.964705425750715,1
0.2367633010965149,-1.2179726124258723,1.0883826978460975,-2.0199183962997314,1.752119880921337,2
3.2434057971871617,-0.771969790391865,1.665197012555498,-3.793921113191963,1.4332948919449473,2
2.0715662372193924,1.5223425532348833,2.478979825746392,2.3336621052869484,3.037539944257899,0
2.987334516589102,1.9240489763574773,1.680152476745156,2.1517579922487404,1.164857098369977,0
-2.7613552698089405,-2.8782632528234666,-1.900113045590787,-1.519255420232016,-0.5032895925540186,1
2.301960900171765,-2.547407522766873,3.8686032191630026,-1.9651924595001677,1.1978005919648207,2
-2.75134546960337,3.5200917409911012,-1.8688806753248532,2.8848425828011584,0.05124694326946333,3
1.0767667538890957,0.6483153943836664,1.0241267470226671,3.0536417966078395,1.0506011111680569,0
-1.1555441279283343,3.101737861786209,-1.5080065131635039,0.39374321159804193,-1.6050420296766927,3
0.1699365880805428,-3.423682636883923,-3.8518427315746586,-1.2164103352013933,-2.6786430612941032,1
-1.3975265637176366,3.0400578907933893,-3.018869957066735,1.7722290208763654,-2.940015932123754,3
0.6791216446226824,-1.2285982050962334,2.0011099446872933,-3.5444338482482443,2.4928839718518696,2
-2.9134585796322225,2.307039237251822,-2.0512358355321916,2.6255845936750006,-2.2232715884333096,3
0.6358940061816416,-2.5318777502893286,2.5009173290858575,-2.982324272276776,3.6053559623618066,2
2.850897962167972,1.8626282116006034,2.3904648499288896,1.8967782470675039,2.2653623493996284,0
-1.8113689184320199,3.6080672471727286,-3.0356040560453943,2.8810588920574336,-1.952701256871272,3
2.1165785120124636,-0.9284840644189614,0.4934659698096009,-3.9655558914765052,1.4128847293798525,2
1.708188731084456,0.43680919130334295,2.883109777147159,1.922162802987198,1.8195200864093743,0
2.8220660780325275,-1.127846894315945,2.324036442706533,-1.1758971031442942,1.835850587278226,2
2.5637878750069145,-2.5913947298380475,3.555198534147342,-3.114532315008062,0.26079484782719997,2
-1.796764045413969,-2.4576332493376154,-1.814311419581261,-0.4908689865954494,-1.394393767368687,1
3.0599363840466216,2.6170059495766975,2.6835693232004774,0.6340442887994657,3.2119439853864007,0
2.484732817294475,1.1536433450091264,1.356450167682538,3.029960817581161,1.665224667893459,0
-2.5525693461188523,0.12699416906937944,0.04448155719994418,1.0027717125612239,-3.0590371220120973,3
1.5713454730834666,-0.9705594440729595,1.6631048732148614,-2.8464343014589786,2.9256722095027214,2
0.35861988439790315,-1.9877764515848306,0.8033344077156042,-2.265560512518541,3.370101853610371,2
-2.7634653033091117,2.383455014854216,-2.9910911353316134,3.3297943652050757,-3.6755804496240945,3
1.9861622539057628,1.3102722259358262,1.506877177600228,3.443632003468814,0.7434931057207437,0
1.6737662955586403,-3.3453354874152414,1.7188359575354428,-1.4946628523526515,2.5278393499155873,2
4.190455625809978,1.0094636748693118,1.433702270397228,2.099651365087641,1.4965243458838007,0
1.0806154084135766,-0.5302875227463297,1.7139957781198891,3.100959634998571,3.958347454220594,0
1.8687430329076953,2.0768518829587683,1.7751440181919214,1.3499974191765403,2.1686546719667277,0
-2.483561483846537,-2.6121669171548207,-1.5087923345880037,-2.358029379746986,-2.1393972006632342,1
3.156006669451127,-2.608493903731202,0.9921320867778698,-1.7462627032251667,0.2069236020876104,2
3.9389289990582848,0.9996686753944253,1.3222550294751485,2.513907849658915,2.179581781939598,0
-2.1435815887121343,2.418514559157055,-2.4966510521282466,2.9230448272267617,-1.593905981151333,3
-0.7994683415261274,-1.859640130151953,-3.9670697035871525,-3.1171864617070026,-2.1858457521927472,1
-2.7847619081277033,-2.370508098590029,-3.4055670191786422,-1.984381666050397,-1.097722826213353,1
2.220583537737361,-3.270951721092283,1.6214202567868459,-1.1013308396608257,2.037696573123923,2
-1.7747433180164005,2.629360633428892,-2.299069085230055,2.679293819982349,-2.710136606837382,3
1.7842128736717804,-3.177761457991358,3.4697842587874956,-2.622270222893996,0.15973361520443152,2
-0.6988979369759072,0.001655032855373939,-2.705316723915848,2.49576557301551,-1.3556115464618177,3
-0.9940754882035834,-3.1274960989530385,-0.8720910067464309,-1.8455063344047489,-2.336552589878173,1
2.8836599374866725,2.6523228784134196,0.4236078430157506,3.4765403497258958,3.3800913541474515,0
1.1874542298780142,0.10529742945831222,2.0348879470894086,-3.3755108895687425,3.368079350488601,2
0.5151020315500965,-0.5539211349019548,2.9343199112392737,0.6331213015845789,1.7752345981073165,0
-2.341092932141608,3.0219631550600035,-1.2668206825774422,3.378142680497613,-2.9906232233772574,3
-0.25513859337650646,4.404837542253973,-1.7827920624715992,1.5352327760882722,-3.1772264174512106,3
1.8230527725059507,1.2017027554615463,0.6206807719854728,1.269069960058081,1.966873027126203,0
2.9261775475316414,3.9094166404701305,0.6014324261808588,2.562969236690571,1.349357430878173,0
2.2912027551380323,-2.363573294915029,1.8159676008009973,-4.487822057562331,1.7782185962838646,2
0.32883022750593494,0.035873535181792704,2.4689780781484676,-2.491956904869483,3.3280568889869677,2
-2.333047620975522,1.7241042785598262,-3.2244022070472718,2.5665409870816562,-2.6484692000191377,3
-3.3892987302109905,-2.1956985311469013,-0.9399102600913345,-2.051522928524646,-1.496909631376253,1
-0.06484595993977083,-1.1844989775557373,-2.0480885073307724,-2.1831504710532945,-2.3566731341798715,1
2.143426566857493,-1.128475613912066,0.7488008633663221,-3.5325182768296637,3.5794378916948597,2
1.8529426184978615,1.1745028032074885,1.6786141583470067,2.412931454275624,1.4362754471960253,0
3.399355436586002,2.924633682912769,2.0596303699201743,1.353063222294426,2.69822331361359,0
-2.4177830125136186,0.9023890177242733,-2.3616281093725457,3.4355709931636236,-3.828405880841963,3
-2.6631645901261827,2.2078605010670804,-1.867402327973899,0.39678315338590386,-3.8148838294814063,3
2.9648516330974575,3.6155828235482317,0.765651128120078,1.4075357408471056,1.973594243041073,0
-0.5663749801790536,2.1914507159573526,-1.3378312460525004,0.501364502850788,-0.8057855169860082,3
-3.249564911924005,3.433633608817878,-3.8596630405497985,1.315187890261104,-2.0942690707649008,3
-0.7391504800006903,2.616663976471118,-1.912026452870831,1.5597253631491965,-2.528998414203127,3
-1.3484780086604942,-3.1376856704248164,-2.201491533947518,-2.006521315229458,-1.4012056104380899,1
4.779963624223556,-3.03799135498923,0.6462453252902414,-1.265523254998782,-0.07711985377387398,2
3.7873464144298254,-2.246335281179848,-0.3014717176699868,-2.820878922409687,1.5731958050647423,2
0.28939664556348577,-2.3930902007014616,0.4320117344397325,-3.492462270005993,0.998685345802033,2
-1.9963043281521526,-0.9885369645916438,-0.6585240844691189,-2.7424842325383842,-2.4853058353678685,1
-2.1464806707281614,3.0064110400265545,-3.057836618610234,2.2607668174830633,-2.578212098219754,3
-2.0330252637195607,1.4963497396244037,-2.172374957453662,2.7147317275177,-0.7221433449694861,3
0.16505606780660242,-0.8094514056564039,-1.7874259693677852,-0.9730137366802678,-0.894099575642691,1
-1.8942462087285197,-0.7362933223453314,-2.8463159774657356,-1.456520621329907,-1.8001895662812866,1
-1.5876440309140518,3.5761725277413783,-3.8582914882251074,1.4923058716102893,-4.126833487799265,3
2.4725974824130432,2.2560297343138758,2.982690983945514,3.6654744444625766,3.0143700650181304,0
1.6518426031826867,-2.074926556118448,1.6313806342143005,-1.1929535833933127,3.119687778553381,2
-0.2958944837445088,-0.7531082844652806,-2.062004009366032,-1.0485507229419135,-2.3665070203680516,1
-1.7906511426653111,1.954955881989076,-2.432659513396592,2.3924560184705204,-2.9261632634832084,3
0.9435029293747399,-0.9247784588180841,3.047276408559463,-1.1365627198101214,1.984436911129706,2
0.9974706353621912,1.98148686400761,1.7113413610798616,2.3227185603380893,1.172769056447677,0
-2.0913995575091144,-2.080878497865461,-1.9477415095025168,-3.060605066396601,-2.7170161491279363,1
-2.570640430200113,-1.1475313565670495,-3.229183597800416,-0.5478823008174396,-1.9858507350342418,1
-0.36420219386418506,-2.2210424635370507,-1.9306301973419306,-1.8074030812686948,0.39210963527399256,1
3.548639295024037,-1.6797834220511711,3.2212949456851483,-1.8660416194197647,1.904888352299234,2
-0.6950373112095811,2.606942608386638,-3.841919078931543,3.3048347633193296,-1.8648237586573309,3
1.6796149405632057,-3.7793989305072206,1.0600321708499334,-1.5233489591994425,3.715907631132694,2
0.7196956013291056,2.8724573282801447,2.650201177958661,1.900824136220617,3.846636996047666,0
-2.851180482447485,2.665334534508875,0.20960557604237762,1.2134279084421498,-1.6676276667760153,3
-1.2586801830920857,2.5354587474096335,-0.7909898010990029,0.2201248917918326,-0.9358292976589562,3
3.500274609000988,-1.9254904061732274,3.0256321138725824,0.6420119104926201,2.5980991550474664,2
1.692221765046999,2.219150327663939,2.2493836837107555,3.5774532797634744,1.904704467613048,0
2.5935567222808618,-0.9403886346642802,2.655900776529761,2.1947361947187747,1.9812912435541026,0
1.2782624466627466,2.176820872139398,1.4533199154127345,1.7283448896739468,3.673452090298537,0
-1.0432968136143415,-1.483053484251629,-2.221513262952124,-2.022300283718053,-2.6888855425754055,1
3.5307508323436974,3.218761851697317,1.786557129069792,3.4907261368499523,2.1486674572021114,0
1.7060330523358178,1.9284007481419332,0.48212625331919057,1.6429707991933906,2.890383163519786,0
-0.7384807474644841,-2.6671890847775055,-2.732968899123759,-0.9039300925226015,-1.5746786916698896,1
-3.5449373466767584,-2.5393050144632703,-1.613617346151939,-1.162235778453411,-2.6792306531929553,1
0.823355056099947,-1.0719093890089189,0.22951886222392193,-2.5781134587156433,1.741991463802391,2
0.5364850518678814,2.296120277064576,2.261055272179889,2.005113456642461,1.7654128666248532,0
2.696954404510736,1.66618051024399,3.1731246375866413,2.3696421921980937,1.8926978559957712,0
-2.630048431348341,1.265838133878986,-3.4464982035406875,1.5349240537989939,-0.9154994697090744,3
-4.068375715431032,2.0893952789316135,-2.442589292774156,2.0077278931756846,-1.0546882287641348,3
0.20985566574846404,2.3269945132700975,-2.835124503972235,3.6529130512304215,0.07777758519844458,3
-2.8455521763546137,0.3897368812081998,-1.246810050267451,0.9179822149580639,-2.338669053883758,3
2.9468075665118705,-1.9449970639666254,2.42243497290144,-2.466188611946223,1.6327960657882516,2
4.63238206483739,2.4933179008808892,2.1848361236948737,1.1416422198187863,2.7003098794089913,0
-3.029610971089401,2.2269319438002477,-3.718930412953847,3.046954534428209,-1.9533626334340342,3
0.9706284918179284,0.6473297141564656,0.4776408137821089,3.1126883749899252,1.3707366063072113,0
-2.245995338355701,2.446703610809144,-1.4129424654054645,2.0065486578045393,-1.4575760304678982,3
0.30753537028518063,3.529550319460614,1.8419921014210106,1.5731189300525799,0.9878956247398325,0
-1.6868678599868447,-1.3129342041410839,-0.5334591407213971,-3.111580249513551,-2.0358255787064627,1
1.5666104333138469,-0.24680519793441458,1.6348473868017868,-2.8404929855066916,2.6872384503952884,2
-2.3217527039902084,1.9675189641579054,-0.08731186564320437,0.6751542190672599,-0.01629586452124876,3
-2.8022718339345203,1.4953662577107654,-2.8031108339533146,1.268142691584114,0.7219121479064929,3
-0.6694250959609598,-3.1967886464263113,-1.1063023106108891,-1.1070461298912306,-0.1703797982839128,1
0.9461645046356544,-1.5721856048470968,0.2980977699816645,-2.561337996442206,1.6705106997820138,2
2.1846803058649082,0.6528737104703035,1.0283859614893485,3.2004139079444256,1.3431057210286044,0
1.928398740585936,1.9627777634901584,2.7276295436369797,2.0519458858072994,2.732640077215579,0
-1.1086560983947533,1.7956442733543516,-2.2904414820111496,2.4441451710872575,-1.1842455133479306,3
-0.144496685205737,-1.7757652554647083,-2.3464265060068996,-3.611567359102828,-2.2626595203161677,1
1.7186724428817866,2.066990717224872,2.5159392177040996,0.4374541431134573,1.4709473226537053,0
-3.269998597393876,-1.3311598694537818,-1.3280553921855025,-1.6157979279941035,-2.9944285217997924,1
-1.7936382286745494,-0.5378040612823631,-1.5513642354854726,-1.038012810928159,-2.237011970012628,1
1.7587423453814575,2.6725737012027313,3.8998819348952156,1.8673662536174265,1.0254706953293584,0
2.7818228717773104,0.763049289121918,0.6795433869157237,2.5219415656168978,2.2969846732331862,0
-2.4149162781203275,3.501952965188596,-0.5886431382543751,2.785345603010283,-2.3266137806612126,3
-1.6649456480878286,2.564789105907648,-2.2120896699204255,2.5422030069090487,-2.3378777754738067,3
-2.6135876053627944,-1.8037590593332795,-1.4542132864676445,-4.1715714047604475,-2.00811320161175,1
1.4303010370742686,-2.357827933441267,4.6378817522602,-1.6981266192789883,1.6136775245528245,2
0.9600940728744691,2.6127739050625696,0.9465844368263439,1.3762310393041948,3.914031353866786,0
-3.013895952292538,-1.914312838596641,-2.9254246260595873,-1.744616244325683,-2.8953463223630242,1
0.10032971914111877,-2.128263480483831,0.6166592230283896,-1.0982713028597262,2.7841464163534986,2
1.5497466122217285,-2.7560040194566047,2.2239268739466063,-3.946525286358864,0.8820723919632603,2
3.1876793884615635,1.535382702701607,2.2011596558728392,2.283287871546142,1.7410950262959226,0
-0.07648651239654547,1.0469595366351503,-0.9218746042052282,1.9137829019925472,-2.1296730520286005,3
1.9634100256570688,-1.3403500019176295,3.0901834710204468,-2.748096064621647,0.03267493577400549,2
-1.408331950306869,1.1422668233949804,-2.3847920236040707,2.5557421780428924,0.054092441435975136,3
1.7188745151119136,-1.4206532402432241,3.4120268785432497,-2.6281437391691784,2.0989337870288836,2
-3.5058324053306205,1.950089766958838,-2.589915396249933,2.3310389028172134,-2.80934668479488,3
-2.093636188739171,-0.6742033524578099,-3.28716356858425,-3.3971181851129915,-2.583599326346005,1
1.630389663956366,2.3771003939021864,1.9707371863150216,3.126050250772168,1.9486062764115137,0
1.2760352695322126,-2.644340267021984,-0.7391402061374728,-0.813854525957701,3.540323979819886,2
-0.5726713484052306,3.121689142387919,-1.7709051683536206,1.6768323342975153,-1.7311876435878457,3
2.5374787046064284,-2.5784597288763313,1.922505700107012,-2.0584301189974883,2.8264033173305245,2
1.8241455955679289,3.6614701657280184,2.020886488295962,2.2307009057186833,0.7398352348274198,0
0.7577534664507708,-3.125587114031969,0.9037796751314349,-2.067871381699482,2.4316316296375975,2
2.821902504375224,2.087047068238171,1.7009926495341325,2.0917607765355024,0.0124310853991072,0
3.8767958125580657,1.226210800896427,0.755345296688583,0.2212797510957214,3.4960443114891833,0
1.2960836745844555,-3.05470445496592,1.9327696928038687,-2.0825925753512906,2.7699687313352226,2
-1.6116879945765503,-0.7504950992938413,-3.3327773974796497,-2.349439327216956,-2.7725687487562407,1
3.6839276914578685,1.54111573713106,3.078680833431296,1.9614915304992928,1.8273727000591804,0
2.8983595683469856,-0.8752232800141875,1.4874112030214912,-1.3167875959989312,3.3902553275119898,2
-3.7210775209604696,1.6415964244871115,-3.224999888660051,3.176533253787765,-2.5837221335626013,3
2.625667347765006,1.1428424435837174,0.9291075019388877,2.482472415243185,1.7765372146741492,0
2.5796331732135758,2.3257963165821662,2.194384301577336,1.6468337071893115,2.3384838434616912,0
0.888542043062968,2.246504778432005,2.498221748496785,3.1401490385212663,3.5805406865683738,0
2.813205186747977,1.7210370696681916,1.7202398315041656,2.7903718960517114,2.3400512945688905,0
-3.040193719815898,-0.054804925723066944,-3.8210860692944966,-2.597667683254857,-1.629788110058259,1
0.9723248590740419,3.2657078408647005,1.1338251517854991,2.969457200526737,2.4271943618716847,0
0.9530890173180604,2.536652752527286,3.185704154662997,2.718953310665067,2.9960476858058165,0
1.7913316287795342,-2.312668445732357,2.857898825291343,-1.4464304689322067,1.7426999993822103,2
-1.0890555961605246,3.6129781705930544,-1.270763050689247,1.9168282280653806,-0.6226649704716583,3
-0.9360590124391439,-1.7474311540033765,-0.6154679524060938,-1.555801672709328,-0.8986770422642378,1
1.2742561868465345,2.1867667644770785,1.2446170676466775,1.3884821970080519,0.5933389031517777,0
-2.994856352467541,1.2401978680122248,-2.710015442891552,2.1299982258015953,-3.063036272853718,3
3.642672953255963,1.0993792653521313,2.638391925608383,1.6713815242510153,2.6031874310823433,0
4.3674143640271215,-2.3777648875224773,0.7090577805067759,-2.406974366373371,2.0140049673713807,2
0.06591225454042293,-1.9769193410495793,2.624903594654043,-1.806551425008204,3.309865169433534,2
3.071080500402805,-4.074486351016311,1.9779651359957295,-0.8781384952057478,1.813321037686555,2
0.9278609880143931,-0.9213504834946074,2.436559804157668,2.9039348410861954,-0.3629324355418384,0
-1.814824463170086,-1.5745551358158276,-1.7777101441991459,-0.7211341866866068,-2.952316380738797,1
-0.8960664532980929,-2.2562808242515726,-2.235916529312124,-2.406885244504375,-2.534756670844323,1
-1.416162918460941,1.5647518029948317,-3.4089607467920393,2.2750022982918106,-3.492102017145364,3
2.2634872153310597,2.294224129013494,1.765592199683678,1.2162343344136035,1.3094589476837406,0
-0.21113530900788513,2.235614558108566,2.7708651938869666,0.5214137542201585,3.143754043206929,0
3.0522111559570586,-1.902565889702697,1.7730575338620755,-1.5999999943864336,4.28879066088029,2
1.338974945372506,-2.5149387064332727,1.5433023849767538,-1.6610064861905802,2.456249488528533,2
-1.0044184859979701,-0.29682739008196224,-3.638029057436017,-3.786375465354687,-2.6220348055543816,1
2.3098947793806346,-3.273585548596599,1.585373099428137,-2.9951739598992373,2.5496831862902596,2
1.6306812298418112,-3.5794362987175985,1.1821081578614945,-1.608790672762606,2.5817817706283623,2
2.367365506816178,2.9135846262332494,1.1968210493196552,3.4926885689595215,1.7288763989574312,0
1.9679525058362866,-1.9664752976114124,-0.21759107935877076,-3.1681778278502,0.9031249206160139,2
1.4481418541075533,4.558199285668252,1.4357524013426115,2.184551303197037,3.5421099525678756,0
1.60638841796699,-1.6175666843074645,0.6878367988044822,-2.3971153315678526,1.9585282220008524,2
-0.8535591295992724,-2.9733788380270347,-0.9928666635268404,-1.6638550369737712,-2.227476259953408,1
-1.4847056783755326,-2.834281810034625,0.18409673338045618,-1.429492791645484,-2.580648302553951,1
0.9499452101768138,-2.9096897884083344,2.7595000375161223,-2.6167753615197076,0.6520042156328312,2
1.502038153182158,-2.51253411064655,1.1984724098954584,-2.3471864951122625,2.770802219987971,2
2.6696725488300386,2.3665982460968484,1.0601202136726449,1.4861330826633066,0.9407864781110484,0
2.967794469003426,-1.6010078424983045,3.050049041553427,-1.6753417644974817,2.1429906348092165,2
1.4612096954232892,-2.72021202100679,0.8743450321994151,-2.0412913617846615,0.5254973129517644,2
2.177701000933254,0.6646556412898987,2.3801978510059634,2.610585745283823,2.55979044793104,0
2.1058944531152344,2.584412980472484,3.9764405845154855,0.43575838828894864,3.617212574968624,0
1.6839271439729502,2.615771149771142,3.203884437168816,1.8605537243190005,1.5498107351485884,0
0.9266719677771045,-2.4288479256060733,2.4158368362860605,-1.3997870342557222,2.957932055215684,2
-3.098679373434385,2.0445696108892717,-1.3687756430282167,0.8487733424928559,-0.8950027981955855,3
0.668767046442222,0.16379462689670343,2.507991326912544,0.8966333938261264,-0.15289059295248286,0
-2.195434846522764,2.8364841379649413,-3.0677225770385452,1.2492796655071872,-1.2072889822663353,3
-1.553127499197302,-2.342549200857765,-1.8295362290034292,-2.9627325652846124,-2.2066112796960464,1
-2.0198736353683118,-2.1072647658109416,-0.779717103582283,-3.0766791274710137,-2.7625192391465982,1
-4.156445377005033,1.6287426293296061,-1.018850284429647,1.6130705534000527,-0.2620150148764797,3
1.893805909960247,1.0982994340712575,1.7418248619685657,-1.489875638749925,1.350635180386119,2
2.7769367029315166,-1.9695235860793712,1.102746993838743,-2.6529501558320807,1.4502106403619668,2
-1.6045790146119618,-2.957568955015212,-2.589332231427362,-2.4586386361010844,-1.1432975197574442,1
-3.406719432559558,1.9237609826794024,-0.5031197261491438,1.3889149375232823,-2.240724303989051,3
1.8782524916167165,3.513449743242131,2.6308116845547778,0.9758131756707951,3.854092566334188,0
0.9902692952900625,2.619154261005198,4.057495469711698,2.020793707675408,1.2719970587708656,0
-1.8187460516549496,1.6475462683622581,0.14829686378695905,1.9060964312869528,-0.8369990302946959,3
1.4449832984558906,-3.402369283423825,4.091094272732477,-2.0224360519805735,1.9420494582372825,2
1.6416598479787778,1.3524581943648408,2.7441919714999368,1.818775826781897,1.350626961678574,0
-2.912810919296513,-2.417430381989432,-1.6559460784365334,-1.651658260753873,-2.8978300664256293,1
3.5739867632900326,0.7742343369976588,0.5356251197901798,2.224451818559972,3.0470983026121545,0
-2.386022797870698,1.0842449588664396,-1.750390541790288,-0.44070401477508403,-2.184289001832712,3
-0.6068187420650941,-1.1606508857683977,-1.1271756489943654,-2.966156723370417,-2.079388424405703,1
1.7799819723403258,-2.12740687238996,2.1026455285396644,-2.29779615622396,2.6332253101150935,2
-2.2357112448566685,-2.9394632419859827,-0.8807550824359041,-2.294455757588034,-0.5472444548738169,1
-2.7146806769904317,-1.4787200949861856,-1.6783214586235,-1.8319401940331796,-2.9951484818533793,1
1.0272354832399992,-1.593377965777326,1.8273708657091654,-1.361322860119699,1.9364264608138786,2
-2.524662407066803,-1.5063451523568492,-0.7039369382186038,-3.1071568168024517,-2.365505936985266,1
3.465648768921554,1.7742236995134644,2.0675282046879238,0.5752518137865432,1.4556172754748173,0
1.4258993247164016,-1.4635861001086568,3.0338810549242083,-2.4074601072916018,2.907962313627049,2
2.8202983745089645,-2.950953383094472,2.6959321009408495,-2.5166141987601076,0.9767467766244156,2
1.92423571346454,2.6704806172412123,0.9281427669598445,0.44624123398393567,2.8178896580250288,0
2.4977883094177775,-1.4625879971796194,2.642301235011176,-3.6942558959950778,3.006606541032628,2
0.7561367646087149,1.3070948022040927,1.2815927344308027,2.8949243769444415,1.7050503217079722,0
-1.7043755112529049,-3.516642549420791,-0.5230655738817256,-3.1677795512679348,-1.7832244362373708,1
0.03364341062399823,4.056207129940322,0.8967916342783169,1.778746376414228,1.7231867001110794,0
-1.6380857292694735,1.202561882929901,-0.9254702097700689,2.225269722015047,-1.3932378497935927,3
2.324083969394795,1.6149177195836835,1.3230779996940414,2.6116762888408678,3.030999522495951,0
2.496714153011233,1.8617356988288154,2.6476885381006925,3.5230298564080256,1.765846625276664,0
-3.866700586803942,1.5754018339778575,-1.602362498223721,1.537263352003662,-2.3070483409251015,3
2.243134655138489,-2.4702033387853115,2.612332214002512,-2.9785883899886545,0.6184082815364189,2
-2.3004659487207038,-3.0056013756894657,-1.639835816054233,-2.5376457577798166,-1.3445961701497628,1
1.3433759292002954,-1.1260102489931176,2.0784392460836703,-1.8170055503547395,1.1657286569320346,2
-2.1165713464533287,2.21416894113175,-2.9766203158635562,2.160268857417577,-2.423833538206483,3
-0.9246565980431023,-1.7893315347968892,-1.7904657697372057,-3.0916251721591026,-1.7661519742104017,1
-2.3774234011303297,5.157771283044298,-1.0932127270676013,2.4131474759526226,-2.2332084982063938,3
2.755391225825756,2.5009171876243808,1.022444755201449,2.099332305429226,2.751387123371789,0
1.0510471722313217,-2.906902874722061,-0.3504558526243611,-0.3271317981014701,1.1360201509239216,2
-2.7956551338258073,3.399417926653883,-2.2365373833685354,0.6884508621013183,-1.811926643008227,3
-1.295493460175277,-1.210943312624481,-1.916173372070639,-0.5895408547964962,-1.5902372040405026,1
-0.9532872862242363,2.7735577062068133,-2.4957059465749,1.8733359726523366,-2.5511162400406286,3
2.3476764835383364,1.5127714358864477,1.3242919208383883,2.0341524174880248,0.9127540611371974,0
-3.2640061679473638,-1.5138152084380612,-3.9493717553224235,-4.0503574572842,-1.2608195052984321,1
-0.5535495960558983,-2.1683849224728524,1.673987504183151,-1.6096338056046244,1.8460947730253123,2
1.764726090027561,0.14582492507648848,0.4550640778465995,-3.9819644857387133,0.5008187980423018,2
-1.0865262679825936,-1.4623700970501203,-1.5718137521894238,-2.27999330187448,-3.279030736219786,1
-1.981747539143887,3.2304600477599754,-1.4725191669722695,2.4458388752292466,-3.722256933957519,3
